timestamps,aAcc,aJerk,aHeight,aVelocity
41.733,0.3118094282080133,0.388820613638244,0.1215277150903581,0.03242177000445554
41.748,0.3174428078876463,0.3755586453088568,0.1262471068610758,0.03429987719100484
41.763,0.3228259569552918,0.3588766045096848,0.131049122597398,0.03624939493385704
41.777,0.3283410470196219,0.3939350045949293,0.1356072916252233,0.03813446612053514
41.797,0.3336419513117352,0.2650452146057164,0.1422271216085356,0.04093920494875694
41.812,0.3387202195357055,0.3385512149313394,0.1472698378898916,0.04313022816690884
41.827,0.3438772698843433,0.3438033565758391,0.1523893190605421,0.04539746786595074
41.842,0.3486544019088811,0.3184754683025064,0.1575833065989915,0.04774205858031084
41.862,0.3532433056111497,0.2294451851133946,0.1646022836741929,0.05099030917892794
41.877,0.3572944617184515,0.2700770738201083,0.1699313169291651,0.05351910720536684
41.892,0.3611024049817839,0.2538628842221535,0.1753192934294171,0.05612828280496984
41.906,0.3653122698389826,0.300704632657137,0.1804041961531609,0.058636823519166444
41.926,0.370118249018919,0.2402989589967832,0.1877585013417411,0.062344845190000844
41.941,0.3750491815505121,0.3287288354395313,0.193347257071012,0.06522293440001015
41.956,0.3798651634461389,0.3210654597084424,0.1990091146584871,0.06818540320989513
41.971,0.3843464197306137,0.2987504189651109,0.2047407015323103,0.07123332285323834
41.991,0.3878539454548217,0.1753762862103772,0.2124627051841658,0.07543175161628854
42.006,0.3914377466391183,0.2389200789530959,0.2183073928748706,0.07868232337364504
42.021,0.3953325747694904,0.2596552086914647,0.2242081702854354,0.08202098611926094
42.036,0.399681370025732,0.2899196837494253,0.2301707748713998,0.08544862422985094
42.055,0.4040836896823734,0.2317010345600935,0.2378065429386261,0.08991948371013635
42.07,0.4082012316526509,0.2745027980184877,0.243898679848639,0.09355206890295455
42.085,0.4118565720685225,0.2436893610581026,0.2500491133765481,0.09727647337405713
42.1,0.4150323062638552,0.2117156130221706,0.2562507799640411,0.10109351859602524
42.12,0.418184798375993,0.1576246056069188,0.264582951010438,0.10632825060165374
42.135,0.4211629155598029,0.19854114558732,0.2708780588649567,0.11036400419763294
42.15,0.4250329875547471,0.2580047996629415,0.277224528138316,0.11449456962207114
42.165,0.4289330547133829,0.2600044772423753,0.2836292734553273,0.11872076915593724
42.187,0.4322864579503225,0.1524274198608995,0.2931026880946273,0.12509385489845953
42.199,0.434981576657087,0.2245932255637025,0.298306296302272,0.12865814562237193
42.214,0.437916672935243,0.1956730852103942,0.3048530331742147,0.13320163661535933
42.229,0.4409252694648859,0.2005731019761867,0.3114443477422159,0.13784366299414633
42.249,0.4441958041036713,0.1635267319392419,0.3202955584779029,0.14418745675223324
42.264,0.4468450431307751,0.1766159351402459,0.3269783648321615,0.14906180719897252
42.279,0.4492688330256644,0.1615859929926164,0.3336992189033351,0.15403668509890253
42.294,0.4521886451303842,0.1946541403147388,0.3404601499895025,0.15911267638751012
42.313,0.4552401394032586,0.1606049617301813,0.3490807234425745,0.16568838964620733
42.328,0.4580746173177736,0.1889651943009979,0.3559305841179826,0.17099577047482523
42.343,0.4602119036977985,0.1424857586683186,0.3628177330255996,0.17640617887531593
42.359,0.4624054999009832,0.1370997626990595,0.370198672254389,0.18229142587426292
42.378,0.4645354404331598,0.112102133272464,0.3790046111875627,0.18943393202805142
42.393,0.4669632487828341,0.1618538899782782,0.3859908513566829,0.19519119401904703
42.408,0.4687597839719135,0.1197690126052892,0.3930087741023438,0.20105348723190353
42.423,0.469967560477345,0.0805184336954281,0.4000492291857135,0.20702121827847772
42.442,0.4712939691151359,0.0698109809363679,0.4089912137168413,0.21473217744714193
42.458,0.4722128678757702,0.0574311725396522,0.4165392684127677,0.22135753706088582
42.472,0.4722707734496634,0.0041361124209405,0.4231506539020471,0.22725384280421013
42.487,0.4726200314100079,0.0232838640229706,0.4302373349384949,0.23367404874242792
42.507,0.4726586936997172,0.0019331144854643,0.4396901221895903,0.2423997180095918
42.522,0.4726798551429496,0.001410762882159,0.4467801613059106,0.24906804115772194
42.537,0.4719256748898122,-0.0502786835424946,0.4538647027811565,0.25584267366028873
42.552,0.4712587297423241,-0.0444630098325387,0.4609385858158978,0.26272349434668046
42.571,0.4708526079526134,-0.0213748310374053,0.4698886435239989,0.27159142798649927
42.587,0.4706524927274582,-0.0125072015721941,0.477420684329442,0.27919101836603716
42.601,0.4694704742318603,-0.0844298925427366,0.4840015450981553,0.28593945025914763
42.617,0.4678255946541458,-0.1028049736071625,0.4914999136492425,0.29376457768583375
42.636,0.4656962485401674,-0.1120708481040948,0.5003683711595911,0.30321240135261096
42.651,0.4632110701942107,-0.1656785563971097,0.5073351760500984,0.3107899739785975
42.666,0.4608157009184328,-0.1596912850519283,0.5142653768334394,0.31847177414713423
42.681,0.4593146939530133,-0.1000671310279661,0.5211663547949748,0.32625730815626114
42.701,0.4576579495460784,-0.0828372203467301,0.5303360812299661,0.33679872721239695
42.716,0.4550646665206983,-0.1728855350253327,0.5371815008504665,0.34482490509991404
42.731,0.4522519812730721,-0.1875123498417418,0.5439863757089193,0.35295346019602336
42.745,0.4494999530666153,-0.1965734433184029,0.5502986392492945,0.36063193158784784
42.765,0.446608524179652,-0.1445714443481401,0.5592597240217575,0.37175390991644497
42.78,0.4428378171965832,-0.2513804655379108,0.5659305715820787,0.38021263315538756
42.795,0.4390924698709639,-0.2496898217079414,0.5725450487350848,0.38877099632968015
42.816,0.4350484296411281,-0.19257334427789,0.5817235281799611,0.40091853081796763
42.83,0.4306185005989018,-0.3164235030162577,0.5877831966916388,0.40912355417918567
42.845,0.4258364467884536,-0.3188035873631987,0.5942066087970436,0.41800827374226474
42.859,0.422105444940124,-0.2665001320234905,0.6001422020391441,0.42638719170523914
42.875,0.4177182948560727,-0.2741968802532382,0.6068607919575123,0.43606433141391904
42.894,0.41282305903378,-0.2576439906470053,0.6147509348194643,0.44769471777938985
42.909,0.4080959425449801,-0.3151410992533124,0.6209078273313046,0.45698195451743456
42.924,0.4044601242254853,-0.2423878879663166,0.6270019978320825,0.46636107422807394
42.939,0.3999085280029515,-0.3034397481689058,0.6330347627237954,0.47583114595415693
42.959,0.3948892682092619,-0.2509629896844386,0.640982740685918,0.48859771568414084
42.974,0.390842455711784,-0.2697874998319814,0.6468757286153226,0.49827645022580946
42.994,0.3856765558845954,-0.2582949913593909,0.6546409187312867,0.5113180113951623
43.003,0.3797854530691111,-0.6545669794982215,0.6580854977715781,0.5172371578825736
43.023,0.3745701485705819,-0.2607652249264217,0.6656290537879754,0.530500698094056
43.038,0.3690071748232437,-0.3708649164893725,0.671205883713426,0.5405467561472256
43.053,0.36279719260882,-0.4139988142948979,0.6766944164691662,0.5506758044205091
43.068,0.3563939321862346,-0.426884028172346,0.6820883499051287,0.5608864711902303
43.088,0.3505880393006855,-0.2902946442774103,0.6891581696199982,0.5746253310813684
43.103,0.3451913855750295,-0.3597769150437203,0.6943765153065656,0.5850216372402316
43.118,0.3401066739457903,-0.3389807752825992,0.6995162507529714,0.5954956290075921
43.133,0.3347496746931799,-0.3571332835073432,0.7045776733677633,0.6060461294604115
43.152,0.3291368542603443,-0.2954116017282161,0.7108845953928206,0.6195180959747265
43.167,0.3217719623436981,-0.4909927944430642,0.7157664115173505,0.6302377745484667
43.182,0.3147173367870817,-0.4703083704410755,0.720540081260831,0.6410298692662171
43.197,0.3080088499708271,-0.4472324544169548,0.725210527661515,0.6518927948550487
43.217,0.3019561994489734,-0.3026325260927434,0.7313101781557111,0.6664843966091027
43.232,0.2966170326960657,-0.3559444501938323,0.7357994773967986,0.6775075150476606
43.247,0.2910133852996495,-0.3735764930944044,0.7402067055317662,0.6885973574415388
43.262,0.2851738723850285,-0.3893008609747136,0.7445281099644011,0.6997526645796741
43.284,0.2795600065609598,-0.2551757192758702,0.7507401826328065,0.7162296499637153
43.296,0.2737092080451937,-0.4875665429804887,0.7540597979204435,0.7252742866645661
43.311,0.2679778027304422,-0.3820936876500835,0.7581224505012609,0.7366354495496428
43.326,0.262181276064501,-0.386435111062733,0.7620986435922231,0.748056903777258
43.346,0.2570583165296263,-0.2561479767437878,0.7672910395181634,0.7633771953042435
43.361,0.2519059313588077,-0.3434923447212282,0.7711082713773267,0.7749349861578738
43.376,0.2469212032782461,-0.3323152053707537,0.7748494748871048,0.786549465276771
43.391,0.242769529016547,-0.2767782841132666,0.7785221553793158,0.7982195485256833
43.41,0.2386126427362214,-0.2187834884382096,0.7830952860109667,0.8130799891799801
43.425,0.2331987171204197,-0.3609283743867645,0.7866338712098916,0.8248727538810507
43.44,0.2274784839854451,-0.3813488756649593,0.7900889502181857,0.8367179710636752
43.455,0.2221560615251547,-0.3548281640193435,0.7934612093095154,0.848614393282047
43.475,0.2174816470346616,-0.2337207245246187,0.7978575863951142,0.8645539759349805
43.49,0.2130279624053095,-0.2969123086234647,0.8010864084659141,0.8765658519183522
43.505,0.2093850349536836,-0.2428618301083818,0.8042545059461066,0.8886257047983565
43.52,0.2047177076866102,-0.311155151138216,0.8073602765159089,0.9007326116887358
43.54,0.2002342119223179,-0.2241747882146596,0.8114097957119973,0.9169467071068961
43.554,0.1962850128292359,-0.2820856495057988,0.8141854302852588,0.9283443499759987
43.569,0.1926973886465273,-0.2391749455139001,0.8171027982963271,0.9405988077122747
43.584,0.1886269946258565,-0.2713596013780414,0.8199627311708702,0.9528965952051927
43.604,0.184721825878162,-0.1952584373847654,0.8236962193759096,0.969359579406542
43.619,0.1815454745457216,-0.2117567554960132,0.8264432241290889,0.9817554212547435
43.634,0.1782618839928034,-0.2189060368612096,0.8291417793181279,0.9941921048025117
43.649,0.1748081104710817,-0.2302515681147722,0.8317898042766072,1.0066688877013863
43.669,0.1714653856716523,-0.1671362399714992,0.8352525392380339,1.0233657058324142
43.683,0.1672116450234817,-0.3038386177264109,0.8376232784529003,1.0350943128433727
43.698,0.1627426187398768,-0.297935085573649,0.8400979354311255,1.0476970179694165
43.713,0.1587444938681752,-0.2665416581134293,0.842509088775686,1.0603363666728818
43.735,0.1554497052302608,-0.1497631199052121,0.8459652249657685,1.0789386182895093
43.748,0.1534460655129841,-0.1541261320982287,0.8479730474755993,1.089966373612702
43.763,0.1512054432180978,-0.1493748196590815,0.8502579337910825,1.1027229019941163
43.778,0.1487718921438876,-0.1622367382806719,0.8525077638062974,1.1155134407480105
43.798,0.1455104560892781,-0.163071802730449,0.8554505872886295,1.1326194189548473
43.813,0.1419552304406952,-0.2370150432388513,0.8576065799376045,1.1454871437309582
43.827,0.1387290492729853,-0.2304415119793475,0.8595713698955997,1.1575258656669065
43.842,0.1354991890780024,-0.215324012998855,0.8616280816832321,1.1704546575756618
43.862,0.1329636918819812,-0.12677485980104,0.8643127104928324,1.1877404601933097
43.877,0.1306258513958536,-0.1558560324085019,0.8662896320674163,1.2007397737844259
43.892,0.1278872337358922,-0.1825745106640801,0.8682284802059045,1.2137684556483896
43.907,0.1246035722916563,-0.2189107629491603,0.8701221612511103,1.2268258814812254
43.927,0.1219956656612204,-0.1303953315217728,0.8725881536306395,1.2442793793259301
43.941,0.1183357670715032,-0.2614213278368857,0.8742704736597688,1.256525866004085
43.956,0.1144288199637824,-0.2604631405147156,0.8760162080625336,1.2696728121389167
43.971,0.1105199546210897,-0.2605910228462892,0.8777033238719194,1.2828455046503324
43.991,0.1067298862175043,-0.1895034201792415,0.8798758222803057,1.3004476908077423
44.006,0.1027402403202426,-0.2659763931507696,0.8814468482293388,1.3136774068584787
44.021,0.0976614325612281,-0.3385871839342859,0.88294986077595,1.3269301781979326
44.036,0.0924693079327063,-0.3461416419014409,0.8843758413296545,1.3402049169856387
44.056,0.0854134619827373,-0.35279229749852,0.8861546690288086,1.3579366167851046
44.07,0.0788525783419746,-0.468634545768666,0.8873045313110818,1.3703693074746057
44.086,0.0730444873846067,-0.3630056848355334,0.8885197078368943,1.384597017144496
44.101,0.0675006525942052,-0.3695889860267558,0.8895737963867354,1.397952514448087
44.12,0.0607566321618158,-0.3549484438100002,0.8907922405919175,1.4148910667604735
44.135,0.0544848479312367,-0.4181189487052547,0.8916565516926155,1.4282792287245214
44.15,0.0478686971157316,-0.44107672103366,0.8924242032804678,1.4416796304087334
44.165,0.0403802413271119,-0.4992303859079594,0.8930860703187892,1.455090753482642
44.185,0.0325393267459244,-0.3920457290593147,0.8938152659995197,1.4729861615417126
44.2,0.025325402602828,-0.4809282762064089,0.8942492514696353,1.4864164414446452
44.215,0.0171593028615202,-0.5444066494204978,0.8945678867606179,1.4998523660032863
44.229,0.0088712070864467,-0.5920068410768565,0.8947501003302536,1.512396068200038
44.249,0.0018821945920706,-0.349450624718751,0.8948576343470388,1.5303185402426984
44.264,-0.0055912265869562,-0.4982280786017697,0.8948298166070772,1.5437609921467683
44.279,-0.0146057920951943,-0.6009710338825167,0.894678338966961,1.5572020993354876
44.294,-0.0233368622753413,-0.5820713453433918,0.8943937690591821,1.5706399361675916
44.316,-0.0315366520213178,-0.3727177157261083,0.8937901604019187,1.590338993557142
44.329,-0.0398661625121175,-0.6407315762154512,0.8933260421074515,1.6019724054257762
44.344,-0.0484461364113393,-0.5719982599481,0.8926636998655255,1.6153871245124878
44.359,-0.0561938547935341,-0.5165145588129665,0.8918788999314889,1.6287909900328794
44.378,-0.0645143689181164,-0.4379217960306877,0.8907321718062283,1.6457508701754768
44.393,-0.0734302089832041,-0.5943893376724922,0.8896975874719684,1.6591238893919773
44.408,-0.0823390864187967,-0.5939251623728138,0.8885293177564533,1.6724803872031044
44.423,-0.0906928102916886,-0.5569149248594393,0.8872315785311246,1.6858183899471755
44.443,-0.1000132136966733,-0.4660201702493299,0.8853245182912413,1.7035703456112803
44.458,-0.1099503537328825,-0.6624760024139188,0.8837497915355196,1.716858198956895
44.473,-0.1184076934640909,-0.5638226487472077,0.8820371061815422,1.730121396711687
44.488,-0.1269377316862012,-0.5686692148073312,0.880197015492915,1.7433579486461594
44.507,-0.1354569137664665,-0.4483780042245259,0.8777042663611149,1.760083085784862
44.522,-0.1435312418484748,-0.5382885388005372,0.8756118551940028,1.7732527527184394
44.537,-0.1512509668478276,-0.5146483332901676,0.8734009886287804,1.7863901450690243
44.552,-0.1597106217985793,-0.5639769967167537,0.8710687767139322,1.7994934643310088
44.572,-0.1686539349142108,-0.4471656557815085,0.8677851311468038,1.8169083981055034
44.587,-0.1763829486769257,-0.51526758418097,0.8651973545198701,1.8299255627699178
44.602,-0.1835523647725185,-0.4779610730397317,0.8624978396690005,1.8429030727482423
44.617,-0.1911637006800202,-0.5074223938334225,0.8596874691781063,1.8558392585865093
44.637,-0.2001164770873345,-0.4476388203656444,0.8557746674004322,1.873020274648182
44.651,-0.208753455059945,-0.616926998043482,0.8529125778754006,1.884999561652235
44.666,-0.2159710596680248,-0.4811736405388666,0.8497271440149423,1.897789155588321
44.682,-0.2232864392091702,-0.4572112213214324,0.8462130840239236,1.9113777931693439
44.701,-0.2307677677350934,-0.3937541329433606,0.8418995690579535,1.927439938334711
44.716,-0.2386595833233435,-0.526121039216656,0.838378863925015,1.940061822603997
44.731,-0.2467626757699683,-0.5402061631082976,0.8347381969818151,1.9526299965827125
44.746,-0.2536163742959036,-0.456913235062337,0.8309853541063209,1.9651427192377875
44.768,-0.2600079149645129,-0.2905245758458953,0.8253354869244567,1.9833912826545979
44.781,-0.2665410030339128,-0.5025452361077567,0.8219129189574674,1.994115553845154
44.795,-0.2739698277716513,-0.5306303384097857,0.8181293431418277,2.0056143259669708
44.81,-0.2810260070301762,-0.4704119505683064,0.8139668743808138,2.0178748436203042
44.83,-0.2872174527265265,-0.309572284817578,0.8082844397832479,2.0341237514578268
44.845,-0.2931948764509258,-0.3984949149599345,0.8039313473144168,2.046235165882973
44.86,-0.2993666222997451,-0.4114497232546043,0.7994871360737866,2.0582806005302987
44.875,-0.3041862609260146,-0.3213092417512912,0.7949604894495933,2.070258753743638
44.895,-0.3084921192843346,-0.2152929179159653,0.7888337056474889,2.086123090390497
44.909,-0.3139172001964887,-0.387505779439695,0.7844768404111244,2.097154740500023
44.924,-0.3200325551049126,-0.4076903272282414,0.7797222172463637,2.1089060294543676
44.939,-0.3261843626204435,-0.4101205010353781,0.7748755903634233,2.1205853090333555
44.959,-0.3320758203712639,-0.2945728875409764,0.7682929885335053,2.1360433895182127
44.974,-0.3367675450699323,-0.3127816465780302,0.7632766632926985,2.147549957928817
44.989,-0.3405011680125032,-0.2489081961713803,0.75819714794458,2.15898080753501
45.004,-0.3433951316773029,-0.192930910986644,0.7530679256969063,2.170335091609236
45.023,-0.346489871268961,-0.1628810311398515,0.7465140181689149,2.1846061950370554
45.039,-0.3511564596301681,-0.2916617725754788,0.7409328475217227,2.1965268857192872
45.059,-0.3554683850573266,-0.2155962713579635,0.73386659907485,2.211301274881135
45.068,-0.3598693001823623,-0.4889905694483936,0.7306475794912716,2.2179034662978308
45.088,-0.3641611499104549,-0.2145924864045964,0.7234072749903431,2.2324704095385335
45.103,-0.366890649263162,-0.1819666235138041,0.7179243864965413,2.243300193021599
45.118,-0.3693497896309701,-0.1639426911871959,0.7124025832048357,2.2540474413162737
45.133,-0.3714039310514785,-0.1369427613672225,0.7068469302997178,2.264711608689472
45.153,-0.3739723745650956,-0.128422175680879,0.6993931672435544,2.2788004043607866
45.168,-0.377320600837276,-0.2232150848120218,0.693758469928037,2.289268837661487
45.182,-0.3812422608891523,-0.2801185751339656,0.6884485298959515,2.298962762947377
45.198,-0.3836112968605274,-0.1480647482109572,0.6823297014339554,2.3099501045547224
45.217,-0.3849798038375951,-0.0720266830035692,0.6750280859773247,2.322870078496219
45.232,-0.3863897131227283,-0.0939939523422085,0.6692428146001227,2.3329719062724634
45.247,-0.3879182073409151,-0.1018996145457823,0.6634355051966457,2.342986789692854
45.262,-0.3896024354917333,-0.1122818767212128,0.6576041003754013,2.3529143827565577
45.282,-0.3915366143439911,-0.0967089426129078,0.6497927098770465,2.3660147455549647
45.297,-0.3934364000062693,-0.1266523774852098,0.64390541226942,2.375737277492977
45.311,-0.3946538855160977,-0.086963250702008,0.638388780270763,2.384731813127879
45.326,-0.3955846796238464,-0.0620529405165821,0.6324619910322138,2.394282989934566
45.346,-0.3963292587080644,-0.0372289542109068,0.6245428516488971,2.406879433057259
45.361,-0.3966377614488525,-0.0205668493858716,0.6185955989977207,2.4162227674590224
45.376,-0.3975517817356611,-0.0609346857872334,0.6126391774238372,2.425476824304098
45.391,-0.3980527566581795,-0.0333983281678945,0.6066721433858839,2.434641455232085
45.411,-0.3989125354243228,-0.0429889383071579,0.5987024904650585,2.4467215962664812
45.426,-0.3993905889598785,-0.0318702357037151,0.5927152170321774,2.455677025094625
45.441,-0.3993575309202128,0.0022038693110459,0.5867246061330772,2.4645426197902776
45.458,-0.3984817052976304,0.0515191542695701,0.579942972625228,2.474481729701222
45.475,-0.3975746180097896,0.0533580757553272,0.5731764938771144,2.484305680657997
45.49,-0.3977954747682428,-0.0147237838968781,0.5672112181812796,2.492878384520348
45.505,-0.3975813341902192,0.0142760385349063,0.5612458921140916,2.5013616088694777
45.52,-0.397542523554506,0.0025873757142135,0.5552824631810066,2.509755367556105
45.54,-0.3965150564854109,0.0513733534547635,0.5473418873806098,2.5208080057576034
45.555,-0.3950798112371245,0.0956830165524244,0.5414049258726913,2.528993402878917
45.57,-0.3936830616594235,0.0931166385133946,0.5354892043259677,2.537089904877321
45.585,-0.3929315750845816,0.0500991049894594,0.529589594550388,2.5450977918908073
45.604,-0.392211499934131,0.0378986921289813,0.5221307353377117,2.555114209985834
45.621,-0.3913525668034054,0.0505254782779677,0.5154704407704422,2.563956255474257
45.634,-0.3902725524215604,0.0830780293727056,0.5103898774954813,2.57064150409531
45.649,-0.388697974841925,0.1049718386423571,0.5045475985410055,2.578273331187497
45.669,-0.3874962628931833,0.0600855974370992,0.4967856561636565,2.588313058430427
45.684,-0.3855623991703059,0.1289242481918221,0.4909877161981801,2.595741154745055
45.699,-0.3839703955492908,0.1061335747343347,0.4852162202377829,2.603082480290238
45.714,-0.3822064219299967,0.1175982412862645,0.479469894106688,2.6103374221697355
45.733,-0.3803042263712246,0.1001155557248579,0.472226042947827,2.6194036085328434
45.748,-0.3784789869807436,0.1216826260320593,0.4665351688476871,2.626464113643223
45.763,-0.3766697998485515,0.1206124754794711,0.4608715529464671,2.6334394600785935
45.778,-0.3748585174100061,0.1207521625696919,0.4552350905670277,2.6403300559268588
45.798,-0.3730181292176429,0.0920194096181459,0.44775632410075,2.649386364769422
45.813,-0.3705795749962739,0.1625702814245912,0.4421793413191455,2.6560806782819855
45.828,-0.3681700561171031,0.160634591944717,0.4366387190857949,2.662691609756937
45.843,-0.3661157890055371,0.1369511407710599,0.4311315752473749,2.669219682986349
45.863,-0.3639827618635696,0.1066513570983963,0.4238305897386853,2.677795699332093
45.877,-0.3621627449255484,0.1300012098586259,0.4187475711911604,2.683712222745722
45.892,-0.3601629018720249,0.1333228702348962,0.4133301288401784,2.689972601517871
45.907,-0.3575670832816051,0.1730545726947285,0.4079471539515285,2.6961519771607194
45.927,-0.3547550079812822,0.1406037650161231,0.4008239330388985,2.7042660827265097
45.942,-0.3525918737250233,0.1442089504172554,0.395518831426101,2.7102584494819113
45.957,-0.3499599350173028,0.1754625805146929,0.3902496928605334,2.7161715094359744
45.972,-0.347133902734809,0.1884021521662451,0.3850214890773923,2.722005839322423
45.991,-0.3445334355495415,0.1368666939614602,0.3784506493636916,2.729283899598703
46.006,-0.3425552123802404,0.1318815446200666,0.373297484504218,2.7349418066246263
46.024,-0.3396717448889053,0.1601926384075032,0.3671574418887954,2.74162965618846
46.036,-0.3369373434475271,0.2278667867815041,0.3630977873587767,2.746027024381477
46.056,-0.3340983856960893,0.1419478875719198,0.3563874300673419,2.753248271251621
46.071,-0.3308516267771644,0.2164505945949849,0.3514003049737923,2.7585764752863433
46.086,-0.3263289776533948,0.3015099415846246,0.3464714504405629,2.763830309473865
46.101,-0.3197373235899263,0.4394436042312173,0.3416259531812378,2.769010836022942
46.121,-0.3125220390208678,0.3607642284528691,0.3353033595551289,2.7758065238461915
46.138,-0.3060583921603399,0.380214521207616,0.3300454258900899,2.781484424013977
46.151,-0.302154009480196,0.3003371292417195,0.3260920452794248,2.7857664741289057
46.165,-0.3004133921225005,0.1243298112640005,0.3218740734682072,2.790320713247257
46.185,-0.298594948986052,0.0909221568224118,0.3158839900571207,2.796724688578396
46.2,-0.2958790807659213,0.1810578813420399,0.3114254348339808,2.801449305286993
46.215,-0.2931545066766183,0.1816382726201887,0.3070076829281615,2.8061073496921223
46.23,-0.2900680030666756,0.2057669073296084,0.3026335141050887,2.8106994546917834
46.25,-0.2871089918698075,0.1479505598433785,0.296861744155723,2.8167208019702774
46.264,-0.2853281592867152,0.1272023273637138,0.2928546840976265,2.820867293255171
46.279,-0.2843861319873397,0.0628018199583593,0.288581826913071,2.825247863109665
46.294,-0.2831762655898568,0.0806577598322274,0.2843251089312438,2.829564461150409
46.314,-0.2813740107838516,0.0901127403002492,0.2786796061675058,2.8352209029972824
46.329,-0.2786954551562814,0.1785703751713355,0.2744790851729547,2.8393893892042494
46.344,-0.2748502540717048,0.2563467389717665,0.2703274923537446,2.8434952345576137
46.359,-0.271167931197974,0.2454881915820457,0.2662323559642219,2.8475392294419124
46.379,-0.2679580996282666,0.1604915784853985,0.2608410956559606,2.8528363586539975
46.393,-0.2658729580259482,0.148938685879857,0.2571042782523803,2.856480452558476
46.409,-0.2639291846309781,0.1214858371856442,0.2528658611111253,2.8605813294300915
46.423,-0.262231359764085,0.1212732047780514,0.2491827373003591,2.8641141459060915
46.443,-0.2602011917163445,0.1015084023870496,0.2439584117855559,2.8690719520928347
46.458,-0.2570516552511996,0.2099690976763133,0.2400790154332991,2.87272202881889
46.473,-0.2539321020631711,0.2079702125352314,0.2362466372534412,2.876314267235954
46.488,-0.2514238841081848,0.1672145303324094,0.2324564673571559,2.8798493365424473
46.508,-0.2487468204884013,0.1338531809891531,0.2274547603111893,2.8844748435150165
46.523,-0.2462009129255342,0.1697271708578002,0.2237426523105846,2.8878786201315934
46.54,-0.2440155887956656,0.1285484782275959,0.2195758120459554,2.8916692625701255
46.552,-0.2412441461086576,0.2309535572506595,0.2166642536365293,2.894302539781751
46.572,-0.2383475440682883,0.1448301020184446,0.2118683367347592,2.8986142603813496
